"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"58","60.4719398761055","26.8925743676864","13"
"58","60.4742797053018","26.8893417298118","14"
"58","60.4753397205731","26.8828825054889","15"
"58","60.4746546008216","26.8743751817311","16"
"58","60.4755288658879","26.8715802163466","17"
"58","60.4773507012825","26.8678722306987","18"
"58","60.4803680438456","26.8655628854323","19"
"58","60.4826164826252","26.8582547449567","20"
"58","60.4870411145044","26.8529657220312","21"
"58","60.4908168655737","26.8546629759242","22"
"58","60.4927201639293","26.8564082800942","23"
"58","60.4947347687809","26.8621224255622","24"
"58","60.4948332759836","26.8669742304966","25"
"58","60.4955118337032","26.8718685490895","26"
"58","60.5013704136121","26.8713896796987","27"
"58","60.5023961251658","26.8723103777819","28"
"58","60.5027913753062","26.8755099610798","29"
"58","60.5031407973875","26.8850502008988","30"
"58","60.5061670861594","26.8961724763549","31"
"58","60.5060884175544","26.8991995681911","32"
"58","60.5065064919525","26.9069927062871","33"
"58","60.5094303799069","26.9138066492867","34"
"58","60.5131055020869","26.9213402226311","35"
"58","60.5151314668923","26.92622104089","36"
"58","60.5181838443042","26.9272906866575","37"
"58","60.521662264602","26.9275370740497","38"
"58","60.5209234603097","26.9258870944329","39"
"58","60.5263055106185","26.9224032602466","40"
"58","60.5291365963312","26.9189535222165","41"
"58","60.531916437391","26.912960497955","42"
"58","60.535535591124","26.9068588573903","43"
"58","60.536416265044","26.9011456658804","44"
"58","60.5341144432261","26.8993451509863","45"
"58","60.5328669590386","26.8891346293224","46"
"58","60.5342081107506","26.8847016228976","47"
"58","60.5379151599969","26.8786194577655","48"
"58","60.5417792942507","26.8752606274952","49"
"59","60.569127249157","27.1885307839635","1"
"59","60.5619179910064","27.2212822322214","2"
"59","60.5611228519904","27.225287014079","3"
"59","60.5576773402508","27.2296411614957","4"
"59","60.5569387943083","27.2305406617382","5"
"59","60.5554348563798","27.237291632522","6"
"59","60.5599164946564","27.2691073833797","7"
"59","60.546532646808444","27.307508778827735","8"
"59","60.5596485843841","27.2669916940157","9"
"59","60.5554765847331","27.2359286051619","10"
"59","60.5620590225387","27.2279272064034","11"
"59","60.5732736115161","27.2276179721853","12"
"59","60.5765509207803","27.2253790935457","13"
"59","60.5841501809734","27.2221644193726","14"
"59","60.5892361159988","27.2145160112535","15"
"59","60.593218912126","27.210692525161","16"
"59","60.5983962835806","27.2104448834527","17"
"59","60.6032366946476","27.2056323980556","18"
"59","60.6069901376928","27.2068118250789","19"
"59","60.6103508948024","27.2032006375186","20"
"59","60.613684765722","27.1935191734961","21"
"59","60.6147513751201","27.1902554738856","22"
"59","60.6124340990338","27.1860569387643","23"
"59","60.6088346827211","27.1829435622577","24"
"59","60.6042092430638","27.1631714097056","25"
"59","60.5970067319464","27.1696197356641","26"
"59","60.5954207777851","27.1715773526819","27"
"59","60.5935841381578","27.1740802037786","28"
"59","60.5882909172214","27.1823125095036","29"
"59","60.5854543354702","27.1864209237","30"
"59","60.5826480084518","27.1894403422536","31"
"59","60.578075298328","27.1914702850972","32"
"59","60.5744023948959","27.1916031774295","33"
"59","60.569127249157","27.1885307839635","34"
"60","60.467985022005","26.9816022429875","1"
"60","60.4813568495912","26.9727758872043","2"
"60","60.4904793722352","26.9652630227868","3"
"60","60.4938359195099","26.9634430520272","4"
"60","60.4958535651868","26.9553121627095","5"
"60","60.501412728578","26.9533099969294","6"
"60","60.507344934149","26.9464697073254","7"
"60","60.5108342688969","26.9457430726399","8"
"60","60.5145613958945","26.9461422770359","9"
"60","60.5154576276848","26.9348041366995","10"
"61","60.569127249157","27.1885307839635","1"
"61","60.5749535746761","27.1918331278782","2"
"61","60.5785011426513","27.1913482117828","3"
"61","60.5825428948599","27.1895389664129","4"
"61","60.5859894410262","27.1856861722639","5"
"61","60.5889400691335","27.1813938324895","6"
"61","60.5937114629642","27.1739742746426","7"
"61","60.597718167659","27.1692206683066","8"
"61","60.6042092430638","27.1631714097056","9"
"61","60.6072831464507","27.1548869027442","10"
"61","60.6076226086154","27.1479292320296","11"
"61","60.6107173716949","27.1236578581066","12"
"61","60.6165269320737","27.1109415570861","13"
"61","60.6223457933891","27.1062156188753","14"
"61","60.6441388914658","27.0883199984278","15"
"61","60.649844880127","27.082914356909","16"
"61","60.653809087366","27.0770120236601","17"
"61","60.6530603357077","27.0768653828474","18"
"61","60.6491805586831","27.0836901244613","19"
"61","60.6445319717045","27.0873125895374","20"
"61","60.6214817037905","27.1058938957289","21"
"61","60.6167679068475","27.1105324789109","22"
"61","60.6107208449318","27.1233934037593","23"
"61","60.6078062408225","27.1458042335091","24"
"61","60.6074545373409","27.1544626676798","25"
"61","60.6043815828657","27.1622600529387","26"
"61","60.5970067319464","27.1696197356641","27"
"61","60.5986232909687","27.1718468505824","28"
"61","60.60222439988708","27.179778770748698","29"
"61","60.5981417236163","27.1711763966212","30"
"61","60.5954207777851","27.1715773526819","31"
"61","60.5935841381578","27.1740802037786","32"
"61","60.5880846428796","27.1800681320164","33"
"61","60.5880249545163","27.1730030323023","34"
"61","60.5840553670627","27.1692787812403","35"
"61","60.5843303831163","27.1689321914842","36"
"61","60.5816680280179","27.1754423831495","37"
"61","60.5771748450977","27.1784979947023","38"
"61","60.5748401896864","27.1819031750389","39"
"61","60.5726560591739","27.1883481711735","40"
"61","60.5680986219142","27.1917281948583","41"
"61","60.569127249157","27.1885307839635","42"
"62","60.5153018553406","26.9354226547093","1"
"62","60.5131134012849","26.9329257327727","2"
"62","60.5103686007487","26.9293742058765","3"
"62","60.5081640037152","26.9220917338016","4"
"62","60.5085797627682","26.9118344928432","5"
"62","60.5060884393128","26.9048674755453","6"
"62","60.5063196709505","26.896331227525","7"
"62","60.503149750926","26.8853961200644","8"
"62","60.5026134290101","26.8740686319612","9"
"62","60.5006072261244","26.8712925006978","10"
"62","60.4969194594458","26.8716180405192","11"
"62","60.4948098672738","26.8657968636387","12"
"62","60.4946727722367","26.8587876287628","13"
"62","60.4941266097109","26.8566760234181","14"
"62","60.4919483831426","26.8557315397855","15"
"62","60.4906372821816","26.8544935619641","16"
"62","60.4865187861747","26.8532368583355","17"
"62","60.4838560914751","26.8566364332288","18"
"62","60.481666492643","26.8595012393068","19"
"62","60.4794931662248","26.8668141814479","20"
"62","60.4770644161845","26.8683304033339","21"
"62","60.4749707961172","26.8728774543129","22"
"62","60.4748299073147","26.8783275777153","23"
"62","60.4753371594422","26.8826766139656","24"
"62","60.4740542121602","26.8896311890968","25"
"62","60.4720430330938","26.8922239606157","26"
"62","60.4742797053018","26.8893417298118","27"
"62","60.4753397205731","26.8828825054889","28"
"62","60.4742756859235","26.8770801457442","29"
"62","60.466502153293","26.8794348896019","30"
"62","60.4644111959174","26.881606796868","31"
"62","60.4605188549261","26.8830854883273","32"
"62","60.4592082712981","26.87679399689","33"
"62","60.4559055991746","26.8779722926546","34"
"62","60.4507392079251","26.8772018711919","35"
"62","60.4475503587037","26.8779796226821","36"
"62","60.4442762067579","26.8873163419205","37"
"62","60.445305277909","26.8907474307424","38"
"62","60.4502119024895","26.8970485510957","39"
"62","60.4544744848441","26.9074726639982","40"
"62","60.4590881829476","26.9276011845838","41"
"62","60.4576664765144","26.930522126578","42"
"62","60.4572626524147","26.9356219172487","43"
"62","60.4591990530671","26.9381513875581","44"
"62","60.46113537629","26.9377856607834","45"
"62","60.4620645044274","26.9361964422615","46"
"62","60.463749145728","26.9389453263854","47"
"62","60.4654222738539","26.9430343583187","48"
"62","60.4670243389161","26.9469232580725","49"
"62","60.46971485115622","26.95156363144471","50"
"63","60.5153018553406","26.9354226547093","1"
"63","60.5166487863326","26.9459175314336","2"
"63","60.5185695902323","26.9449227288152","3"
"63","60.5205338850944","26.9493313087719","4"
"63","60.5237633081967","26.9452414786652","5"
"63","60.5280104201181","26.9412463849436","6"
"63","60.5338519591352","26.9363769175056","7"
"63","60.5421186569539","26.9259824386824","8"
"63","60.5438959611677","26.9226821094377","9"
"63","60.5458673001785","26.9178082997832","10"
"63","60.5473062581482","26.9143862869822","11"
"63","60.5433755769921","26.9120250108203","12"
"63","60.5425924548011","26.9040765158827","13"
"63","60.5490808496772","26.9022391371977","14"
"63","60.5554141402431","26.898190608772","15"
"63","60.5577170368407","26.9009546511515","16"
"63","60.5668159851237","26.8765431444591","17"
"63","60.5713752150161","26.8698735483222","18"
"63","60.5778841961167","26.8659864860638","19"
"63","60.5972769201663","26.8458300049539","20"
"63","60.603659060924","26.8292431337336","21"
"63","60.6095469259951","26.8187886809467","22"
"63","60.6281726037866","26.8079804239518","23"
"63","60.6338169282944","26.8025199695873","24"
"63","60.6383426385823","26.7983258172367","25"
"63","60.6421326492839","26.7970117111009","26"
"63","60.6456690353846","26.7919904816855","27"
"63","60.6486133485925","26.7874133256026","28"
"63","60.6508586631584","26.7862549993964","29"
"63","60.6601540364082","26.7768073154052","30"
"63","60.6639072805886","26.7745729346346","31"
"63","60.6691251412424","26.7681409078876","32"
"63","60.6732739913845","26.767655302648","33"
"63","60.6739988220331","26.7674832827088","34"
"63","60.6687438902051","26.7681732248897","35"
"63","60.6643874078696","26.7742623225519","36"
"63","60.6604955016582","26.7766071299349","37"
"63","60.6505196523062","26.7863405040128","38"
"63","60.6483082364854","26.7877065561394","39"
"63","60.6460590528315","26.79128246451","40"
"63","60.6427550286108","26.7964015520147","41"
"63","60.6388177884195","26.7982476552136","42"
"63","60.6341274145378","26.8021530367417","43"
"63","60.6276725374837","26.8080281539303","44"
"63","60.6089464042856","26.8188834561044","45"
"63","60.6030945781852","26.8307956212206","46"
"63","60.5975644929189","26.844820559849","47"
"63","60.5782011772082","26.8658071328467","48"
"63","60.5716050475401","26.8697156533169","49"
"63","60.5670558758689","26.8759310690713","50"
"63","60.5577170368407","26.9009546511515","51"
"63","60.5544367333417","26.8986415602466","52"
"63","60.5489969766009","26.9022626705583","53"
"63","60.5419784461217","26.9034727571072","54"
"63","60.5400591522152","26.9048100163886","55"
"63","60.5436285371113","26.9122317557163","56"
"63","60.5469751246655","26.9129299088161","57"
"63","60.5457189870671","26.9181827492451","58"
"63","60.5435696487446","26.9233771087432","59"
"63","60.5415718112562","26.9268100025158","60"
"63","60.5327471238248","26.9372967403014","61"
"63","60.5285330637984","26.9408096671875","62"
"63","60.5242880020608","26.9445180844691","63"
"63","60.5198790901117","26.9478801023042","64"
"63","60.5179946841289","26.9445167593473","65"
"63","60.5165689422481","26.9459733471268","66"
"63","60.5153018553406","26.9354226547093","67"
"64","60.569127249157","27.1885307839635","1"
"64","60.5640660607078","27.1869636762408","2"
"64","60.5632941788784","27.1751257323065","3"
"64","60.5631274794025","27.1693214738708","4"
"64","60.563477181392","27.1619096118152","5"
"64","60.5638500484403","27.1535013249521","6"
"64","60.5640816039467","27.1484265682758","7"
"64","60.5645853436101","27.1370924219592","8"
"64","60.5640381126831","27.1271457717659","9"
"64","60.560931608894336","27.126546888763816","10"
"64","60.55670694251329","27.126184805822916","11"
"64","60.5538065481445","27.1309449463729","12"
"64","60.5519340371984","27.1290510079536","13"
"64","60.552124843407","27.1226119447703","14"
"64","60.5535514530019","27.1201824460606","15"
"64","60.5554629560561","27.1206235451617","16"
"64","60.5652533380341","27.1196053234223","17"
"64","60.5659177683843","27.103918254475","18"
"64","60.5655174704183","27.094212084076","19"
"64","60.5638895527327","27.0690917517296","20"
"64","60.5628946131706","27.0584467570333","21"
"64","60.5624816343849","27.0486609047433","22"
"64","60.5585924033915","27.0463032457798","23"
"64","60.5551699895147","27.0483690615623","24"
"64","60.5560553553009","27.0544973515736","25"
"64","60.5554925778793","27.0572586653319","26"
"64","60.5520971430301","27.0547870609642","27"
"64","60.5512725673077","27.0499271414262","28"
"64","60.5625226635738","27.0496266535582","29"
"64","60.5631302096284","27.0609390480904","30"
"64","60.5639689291388","27.0701889290961","31"
"64","60.5657385253963","27.0969650547157","32"
"64","60.5657074662205","27.1063669258048","33"
"64","60.5649911194615","27.1220736991335","34"
"64","60.5648440907581","27.127835770168","35"
"64","60.5645853436101","27.1370924219592","36"
"64","60.5639962658181","27.1502025563184","37"
"64","60.5637448534434","27.1558073900095","38"
"64","60.5634025090696","27.1634985087352","39"
"64","60.5631653266192","27.1685714591186","40"
"64","60.5633158183663","27.1749841909409","41"
"64","60.5639773284178","27.1866855068146","42"
"64","60.569127249157","27.1885307839635","43"
"65","60.46971485115622","26.95156363144471","1"
"65","60.4678258396274","26.9453209869504","2"
"65","60.4647068161885","26.9377280893757","3"
"65","60.4653143069094","26.926743693943","4"
"65","60.4704853987698","26.9225619025663","5"
"65","60.479494198493","26.9128622217208","6"
"65","60.4878890133859","26.9044280777538","7"
"65","60.5153018553406","26.9354226547093","8"
"65","60.569127249157","27.1885307839635","9"
"65","60.5651320463701","27.2116935720245","10"
"65","60.5619179910064","27.2212822322214","11"
"65","60.58614778705294","27.708661284072978","12"
"65","60.60142362506431","27.840751857660166","13"
"65","60.602724444630276","27.83198717780253","14"
"66","60.4654590473124","26.8804958298669","1"
"66","60.4878284011436","26.901019510152","2"
"67","60.5592251844056","27.0049174083342","1"
"67","60.5594638050251","27.0022141861847","2"
"67","60.5548980498017","26.9900528390337","3"
"67","60.5519925212513","26.9861794938356","4"
"67","60.5490193096039","26.9823875302127","5"
"67","60.5460964665554","26.9786484607219","6"
"67","60.5413901240688","26.9747061757232","7"
"67","60.5357129269312","26.97882887695","8"
"67","60.5303679042196","26.9700742228483","9"
"67","60.5284963062437","26.9656013972573","10"
"67","60.526554111882","26.9672372758535","11"
"67","60.5232960246828","26.9658486488381","12"
"67","60.5219170882659","26.959138742775","13"
"67","60.5205917057624","26.9543241234635","14"
"67","60.5198790901117","26.9478801023042","15"
"67","60.5179946841289","26.9445167593473","16"
"67","60.5165689422481","26.9459733471268","17"
"67","60.5145613958945","26.9461422770359","18"
"67","60.5134480019346","26.9512689281558","19"
"67","60.514082112136","26.9587710685998","20"
"67","60.507900905896","26.9645118944782","21"
"67","60.5037427853337","26.9638784914281","22"
"67","60.504662975526","26.9683110537047","23"
"67","60.5022717272184","26.9708696921126","24"
"67","60.4992024914","26.9725252953281","25"
"67","60.4979541872779","26.9704311597046","26"
"67","60.4979326553523","26.9665765938663","27"
"67","60.4963630987716","26.9598185863301","28"
"67","60.4958535651868","26.9553121627095","29"
"67","60.5007513858632","26.9538534458869","30"
"67","60.5076104389683","26.9464371376353","31"
"67","60.5108342688969","26.9457430726399","32"
"67","60.5147978117996","26.9461869168206","33"
"67","60.5154576276848","26.9348041366995","34"
"67","60.5181838443042","26.9272906866575","35"
"67","60.5209234603097","26.9258870944329","36"
"67","60.5263055106185","26.9224032602466","37"
"67","60.5291365963312","26.9189535222165","38"
"67","60.531916437391","26.912960497955","39"
"67","60.5320098681423","26.9072403509438","40"
"67","60.5295099396183","26.903965151117","41"
"67","60.5270288232347","26.900848126469","42"
"67","60.5220540953438","26.9001177846491","43"
"67","60.5192042508501","26.8969037066631","44"
"67","60.5180638695162","26.8932500205004","45"
"67","60.5191525473774","26.8881180578682","46"
"67","60.5199534572091","26.8803903823843","47"
"67","60.5203060478669","26.8755244376679","48"
"67","60.5203446301036","26.8708849966439","49"
"67","60.5201528589441","26.8779950888246","50"
"67","60.5197937551332","26.882323288828","51"
"67","60.5188781235827","26.8893377250422","52"
"67","60.5173564225898","26.8954803527112","53"
"67","60.5139006846528","26.8991993291163","54"
"67","60.5103448313475","26.902791944479","55"
"67","60.5073195119991","26.9055312505079","56"
"67","60.5060884393128","26.9048674755453","57"
"67","60.5063196709505","26.896331227525","58"
"67","60.503149750926","26.8853961200644","59"
"67","60.5026134290101","26.8740686319612","60"
"67","60.5006072261244","26.8712925006978","61"
"67","60.4969194594458","26.8716180405192","62"
"67","60.4794560377623","26.8742321932406","63"
"67","60.4746546008216","26.8743751817311","64"
"67","60.4755288658879","26.8715802163466","65"
"67","60.4773507012825","26.8678722306987","66"
"67","60.4803680438456","26.8655628854323","67"
"67","60.4826164826252","26.8582547449567","68"
"67","60.4870411145044","26.8529657220312","69"
"67","60.4908168655737","26.8546629759242","70"
"67","60.4927201639293","26.8564082800942","71"
"67","60.4947347687809","26.8621224255622","72"
"67","60.4948332759836","26.8669742304966","73"
"67","60.4931851043027","26.8744259878012","74"
"67","60.4912601423088","26.8774111096532","75"
"67","60.4890203439448","26.8800013425912","76"
"67","60.4871247729427","26.8821949002727","77"
"67","60.4883145026151","26.8919009773425","78"
"67","60.4878284011436","26.901019510152","79"
"67","60.4869936057944","26.9048060171156","80"
"67","60.4816065149144","26.9112674618531","81"
"67","60.4780632984973","26.9139866771771","82"
"67","60.4739226859235","26.9169638629253","83"
"67","60.4727539856038","26.9197883989285","84"
"67","60.4707022734374","26.9224937890644","85"
"67","60.4689323604327","26.922264353723","86"
"67","60.4653173870611","26.9276303258698","87"
"67","60.4642673867144","26.934435871355","88"
"67","60.4628559170436","26.9348736355487","89"
"67","60.463749145728","26.9389453263854","90"
"67","60.4654222738539","26.9430343583187","91"
"67","60.4670243389161","26.9469232580725","92"
"67","60.46971485115622","26.95156363144471","93"
"68","60.6739988220331","26.7674832827088","1"
"68","60.6687438902051","26.7681732248897","2"
"68","60.6643874078696","26.7742623225519","3"
"68","60.6604955016582","26.7766071299349","4"
"68","60.6505196523062","26.7863405040128","5"
"68","60.6483082364854","26.7877065561394","6"
"68","60.6460590528315","26.79128246451","7"
"68","60.6427550286108","26.7964015520147","8"
"68","60.6388177884195","26.7982476552136","9"
"68","60.6341274145378","26.8021530367417","10"
"68","60.6276725374837","26.8080281539303","11"
"68","60.6089464042856","26.8188834561044","12"
"68","60.6030945781852","26.8307956212206","13"
"68","60.5975644929189","26.844820559849","14"
"68","60.5782011772082","26.8658071328467","15"
"68","60.5716050475401","26.8697156533169","16"
"68","60.5670558758689","26.8759310690713","17"
"68","60.5577170368407","26.9009546511515","18"
"68","60.5544367333417","26.8986415602466","19"
"68","60.5489969766009","26.9022626705583","20"
"68","60.5419784461217","26.9034727571072","21"
"68","60.5400591522152","26.9048100163886","22"
"68","60.5436285371113","26.9122317557163","23"
"68","60.5469751246655","26.9129299088161","24"
"68","60.5457189870671","26.9181827492451","25"
"68","60.5435696487446","26.9233771087432","26"
"68","60.5415718112562","26.9268100025158","27"
"68","60.5327471238248","26.9372967403014","28"
"68","60.5285330637984","26.9408096671875","29"
"68","60.5242880020608","26.9445180844691","30"
"68","60.5198790901117","26.9478801023042","31"
"68","60.5179946841289","26.9445167593473","32"
"68","60.5165689422481","26.9459733471268","33"
"68","60.5153018553406","26.9354226547093","34"
"69","60.6601654811586","27.4064212263227","1"
"69","60.6597993426365","27.2607039981589","2"
"69","60.6538905891378","27.2515212649973","3"
"69","60.6470306899831","27.2402441579744","4"
"69","60.640140627457","27.2337679776844","5"
"69","60.6350420391572","27.2286443421695","6"
"69","60.635748305213","27.2298777113316","7"
"69","60.6408561838642","27.2342452119963","8"
"69","60.6467603523103","27.2397970337064","9"
"69","60.6548848643902","27.2531561418626","10"
"69","60.6597993426365","27.2607039981589","11"
"69","60.6791002263363","27.2760127900145","12"
"69","60.6895446956166","27.2830262541872","13"
"69","60.6961508467458","27.2874888167552","14"
"69","60.7039330804771","27.2925200922511","15"
"69","60.7086789157781","27.2954221309987","16"
"69","60.7116178784708","27.2983954127222","17"
"69","60.7205043864619","27.3137346257027","18"
"69","60.7259504261115","27.3221319851956","19"
"69","60.7313246359562","27.3291358290245","20"
"69","60.734969952972","27.3297006010376","21"
"69","60.7397038599784","27.3309659379563","22"
"69","60.7481434189292","27.3320756979526","23"
"69","60.7520662688808","27.3389545756817","24"
"70","60.46971485115622","26.95156363144471","1"
"70","60.4678258396274","26.9453209869504","2"
"70","60.4647068161885","26.9377280893757","3"
"70","60.4653143069094","26.926743693943","4"
"70","60.468466317328","26.9220704480024","5"
"70","60.4704853987698","26.9225619025663","6"
"70","60.4725856741214","26.9202469055036","7"
"70","60.4749291783834","26.9167527568478","8"
"70","60.479494198493","26.9128622217208","9"
"70","60.4827357159597","26.9104226585701","10"
"70","60.4874811275035","26.9030670382656","11"
"70","60.4884295330745","26.8972970142758","12"
"70","60.4882642526883","26.8915087140699","13"
"70","60.4871779817659","26.8826261817605","14"
"70","60.4897427811446","26.8795426450506","15"
"70","60.492151345738","26.8760205846528","16"
"70","60.4946151888533","26.8732962274509","17"
"70","60.4948098672738","26.8657968636387","18"
"70","60.4946727722367","26.8587876287628","19"
"70","60.4941266097109","26.8566760234181","20"
"70","60.4919483831426","26.8557315397855","21"
"70","60.4906372821816","26.8544935619641","22"
"70","60.4865187861747","26.8532368583355","23"
"70","60.4838560914751","26.8566364332288","24"
"70","60.481666492643","26.8595012393068","25"
"70","60.4794931662248","26.8668141814479","26"
"70","60.4770644161845","26.8683304033339","27"
"70","60.4749707961172","26.8728774543129","28"
"70","60.4742756859235","26.8770801457442","29"
"70","60.466502153293","26.8794348896019","30"
"70","60.4644111959174","26.881606796868","31"
"70","60.4607841112122","26.8854847261822","32"
"70","60.4572004210847","26.8866408962469","33"
"70","60.4553704436048","26.8808955992076","34"
"71","60.5151215419695","26.9349200063856","1"
"71","60.5146820147498","26.9352410948219","2"
"71","60.5131134012849","26.9329257327727","3"
"71","60.5103686007487","26.9293742058765","4"
"71","60.5081640037152","26.9220917338016","5"
"71","60.5069958289715","26.9183993257364","6"
"71","60.5050159071746","26.9155151694333","7"
"71","60.5061958653834","26.9139112421029","8"
"71","60.5094303799069","26.9138066492867","9"
"71","60.5326871052252","26.9073654884101","10"
"71","60.5312870574897","26.9138359947556","11"
"71","60.5284325496888","26.9201196417698","12"
"71","60.5254310723854","26.9230121589563","13"
"71","60.520502590125","26.926298896805","14"
"71","60.5185520400813","26.9271782727394","15"
"71","60.517208700084","26.9279292459537","16"
"71","60.5151215419695","26.9349200063856","17"
"72","60.46971485115622","26.95156363144471","1"
"72","60.4678258396274","26.9453209869504","2"
"72","60.4647068161885","26.9377280893757","3"
"72","60.4653143069094","26.926743693943","4"
"72","60.468466317328","26.9220704480024","5"
"72","60.4704853987698","26.9225619025663","6"
"72","60.4725856741214","26.9202469055036","7"
"72","60.4749291783834","26.9167527568478","8"
"72","60.479494198493","26.9128622217208","9"
"72","60.4827357159597","26.9104226585701","10"
"72","60.4878890133859","26.9044280777538","11"
"72","60.4931208952195","26.8990778189743","12"
"72","60.4967769324016","26.9011416028208","13"
"72","60.5035172615751","26.901822165815","14"
"72","60.5060884175544","26.8991995681911","15"
"72","60.5065064919525","26.9069927062871","16"
"72","60.5094303799069","26.9138066492867","17"
"72","60.5131055020869","26.9213402226311","18"
"72","60.5151314668923","26.92622104089","19"
"72","60.5153018553406","26.9354226547093","20"
"72","60.5146820147498","26.9352410948219","21"
"72","60.5165689422481","26.9459733471268","22"
"72","60.5185695902323","26.9449227288152","23"
"72","60.5205338850944","26.9493313087719","24"
"72","60.5237633081967","26.9452414786652","25"
"72","60.526028663891","26.9454052467876","26"
"72","60.5304900838155","26.9527518073217","27"
"72","60.5338275717314","26.9578162615899","28"
"72","60.5366808076782","26.9667855757942","29"
"72","60.53965604924","26.9705155259527","30"
"72","60.5435529572106","26.9754224315092","31"
"72","60.5474095969782","26.9803214934474","32"
"72","60.5500499509799","26.9837085098101","33"
"72","60.5526720344019","26.9870456848685","34"
"72","60.5561403550441","26.9925672380025","35"
"72","60.5594693277673","27.0048420230028","36"
"72","60.5599862483659","27.022525731517","37"
"72","60.5606063330832","27.0271534255311","38"
"72","60.5614529154246","27.0381171729988","39"
"72","60.5631302096284","27.0609390480904","40"
"72","60.5639689291388","27.0701889290961","41"
"72","60.5657385253963","27.0969650547157","42"
"72","60.5657074662205","27.1063669258048","43"
"72","60.5649911194615","27.1220736991335","44"
"72","60.5649026452562","27.1259889666405","45"
"72","60.5645357059715","27.1381880652898","46"
"72","60.5639962658181","27.1502025563184","47"
"72","60.5637448534434","27.1558073900095","48"
"72","60.5634025090696","27.1634985087352","49"
"72","60.5631653266192","27.1685714591186","50"
"72","60.5680986219142","27.1917281948583","51"
"72","60.569127249157","27.1885307839635","52"
"73","60.5140484077528","27.3563868857759","1"
"73","60.51369084012821","27.356234355172028","2"
"73","60.5159226687888","27.3460398781149","3"
"73","60.5182389588499","27.3416603085411","4"
"73","60.5198639607393","27.3353572879912","5"
"73","60.5209028603107","27.3239265989235","6"
"73","60.5245066431542","27.3132416870772","7"
"73","60.5258565208456","27.3030948385627","8"
"73","60.5254796033414","27.2599728122357","9"
"73","60.5280762851524","27.2469528517667","10"
"73","60.5306940181148","27.2413774815001","11"
"73","60.5348861071448","27.2338840069611","12"
"73","60.5386051600805","27.2307830901516","13"
"73","60.5584146033573","27.2289093526685","14"
"73","60.5609947710972","27.2257131533021","15"
"73","60.5618832869902","27.2190188813228","16"
"73","60.5628639093184","27.2150550975958","17"
"73","60.5659598523311","27.2101566221711","18"
"73","60.569127249157","27.1885307839635","19"
"74","60.583194625954","26.6270082475399","1"
"74","60.6111342633232","26.6502378114213","2"
"74","60.6160697336351","26.6504007585271","3"
"74","60.5704270131297","26.699498334675","4"
"74","60.5494345818247","26.685881994652","5"
"74","60.5417599726104","26.6850482739834","6"
"74","60.5370497046127","26.6910949318761","7"
"74","60.5327199631192","26.6940039644029","8"
"74","60.5271663503297","26.7029221071413","9"
"74","60.5232530712644","26.7058979193354","10"
"74","60.5159009325599","26.7072374684164","11"
"74","60.5112138043195","26.6991666035851","12"
"74","60.5084765080588","26.6786769623437","13"
"74","60.5103114044293","26.6690327839742","14"
"74","60.5079912163462","26.6533884296374","15"
"74","60.5096803474428","26.6607330095117","16"
"74","60.5098828562504","26.667142038214","17"
"74","60.5082633150781","26.6798238296899","18"
"74","60.5041541858109","26.6937621795716","19"
"74","60.4964011917987","26.7148124589727","20"
"74","60.4951281719404","26.721216252594","21"
"74","60.494472374058","26.7257298742328","22"
"74","60.4910902341014","26.7380939357824","23"
"74","60.4907588116507","26.7413479540582","24"
"74","60.4890698529804","26.7469087394942","25"
"74","60.4876458740313","26.7543901682949","26"
"74","60.4885306819715","26.760513354599","27"
"74","60.49117917468","26.7676042903582","28"
"74","60.4950027627251","26.7711219824855","29"
"74","60.4970472485926","26.7728713648575","30"
"74","60.4971191355066","26.7833176419059","31"
"74","60.4967406629099","26.7922387890374","32"
"74","60.4953288026731","26.810992365633","33"
"74","60.4948979849851","26.8167870879162","34"
"74","60.4981888680597","26.847214838758","35"
"74","60.4986729978664","26.8539212763132","36"
"74","60.4998245619529","26.861754851778","37"
"74","60.5008995782894","26.8647427741381","38"
"74","60.5021237099537","26.8700131529488","39"
"74","60.5023961251658","26.8723103777819","40"
"74","60.5027913753062","26.8755099610798","41"
"74","60.5031407973875","26.8850502008988","42"
"74","60.5061670861594","26.8961724763549","43"
"74","60.5059172799142","26.9002730029267","44"
"74","60.5027237948674","26.9023167472162","45"
"74","60.4959103009318","26.9000752597368","46"
"74","60.4940797032054","26.8985113731629","47"
"74","60.4869936057944","26.9048060171156","48"
"74","60.4816065149144","26.9112674618531","49"
"74","60.4780632984973","26.9139866771771","50"
"74","60.4739226859235","26.9169638629253","51"
"74","60.4727539856038","26.9197883989285","52"
"74","60.4707022734374","26.9224937890644","53"
"74","60.4689323604327","26.922264353723","54"
"74","60.4653173870611","26.9276303258698","55"
"74","60.4642673867144","26.934435871355","56"
"74","60.4628559170436","26.9348736355487","57"
"74","60.4620645044274","26.9361964422615","58"
"74","60.4610784516526","26.939439258421","59"
"75","60.569127249157","27.1885307839635","1"
"75","60.5749535746761","27.1918331278782","2"
"75","60.5785011426513","27.1913482117828","3"
"75","60.5825428948599","27.1895389664129","4"
"75","60.5854543354702","27.1864209237","5"
"75","60.58984684808149","27.187608671444526","6"
"75","60.59102169823788","27.182303262012866","7"
"75","60.5880846428796","27.1800681320164","8"
